source_file,workbook,sheet,Drop Down,Drop Down.1,Drop Down.2,Drop Down.3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Drop Down.4,Drop Down.5,251031 - added column from Synthetics,251031 - added column from Synthetics .1,251031 - added column from Synthetics .2,CMC #,Stage Gate/Milestones,Abbreviation & Nomenclature,Definition,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Value Stream,Functional Area of Responsibility,Contact,Person,Specialty,Unnamed: 8
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Primary Container,Primary Container,"Passive shipping systems qualified, if applicable (ph3 only - internal supply chain)",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Primary Container,Primary Container,"Complete or revisit Complexity Assessment Form with team.  Create or revise (if necessary) complexity assessment decision.  Create or revise uFMEA for commercial product, if needed.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Primary Container,Primary Container,Pharmacopiea compliance : consider the requirement of USP/EP/ChP,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,11,Ready to Launch,JSC - VCT,JSC - VCT,"Development and validation of secondary packaging completed
",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Product Quality Management,Product Quality Management,Complete initial Design FMEA (COMBO Product Requirement),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Product Quality Management,Product Quality Management,"Quality Agreements / Site qualification for GMP INT, API and DP sites manufacturing for commercial use initiated",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Product Quality Management,Product Quality Management,"Review existing PRA applicable to product category and verify if additional risk has to be considered/added.
Review PRM Plan/Report, update if additional risk management activities are completed/known",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Product Quality Management,Product Quality Management,"Quality Agreements / Site qualification completed for clinical use for GMP INT, API and DP sites manufacturing, if new supplier",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Product Quality Management,Product Quality Management,"Supplier Material Qualification completed for starting materials/raw materials for INT and API and excipients and packaging materials for  DP for clinical use, if new material/supplier combination",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Product Quality Management,Product Quality Management,"Supplier Material qualification for  starting materials/raw materials for INT, API and excipients and packaging materials  for DP for commercial  use
 (SM/RM, INT, API) initiated (CoC initiated by SQ)",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,6,Clinical Phase 2; Phase 3 Mfg Readiness and Commercial CMC TPP Lock,Product Quality Management,Product Quality Management,Update PQV Data Governance Sharepoint (if needed),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,"Analytical Strategy for Registration campaign for methods, specifications and stability (e.g. consideration development, consideration for final comm. spec's, JOS, boundary batches and edge of failure, Gage R&R, validation & transfer.",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,"Test methods developed fit-for-purpose and qualified including API, starting materials/raw materials/intermediates",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,Ph3 Stability protocol & stability initiated (if synthesis/methods changed),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,Stability storage statements updated if appropriate,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,Update specification for Ph3 API taking into account current thinking on commercial API specification strategy (defined parameters for late stage development) including starting materials/raw materials/intermediates,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,Execute agreed upon studies for justification of specifications,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,API solid state characterized at release and stability including polymorphic purity (AD / P&MS ),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,API solid state control strategy  Phase 3 - Commercial known and documented [AD/P&MS],,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,"API batches with sufficiently broad variation considered for in vivo performance assessment (= clinically relevant comm. specifications, e.g. impurity profile, particle size)",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,Support API-SM in experimentation with PAT tools in support of future process control or Real Time Release (RTR) testing,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Analytics Development,API Analytics Development,Are the weak points of molecule/formulation defined and suitably translated into control strategies with appropriate knowledge,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Process Design & Understanding,Gap analysis on process knowledge completed and remediation plan developed,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Miscellaneous,EHS Requirement: Complete EHS process safety studies initiated previously.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Miscellaneous,EHS Requirement: Initiate Env Tox study. Initiate environmental fate and effect studies.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge, Impurity profile characterized (ID + quantified + tox qualified)(supplier variation included),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,Suppliers raw/starting materials thoroughly qualified (robustness/capability/reliability),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,Gap analysis on knowledge completed and remediation plan developed,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Process Design & Understanding,Evaluate multiple suppliers building blocks and raw materials at pp scale,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Process Design & Understanding,Spiking experimentation initiated; actual & potential impurities synthesized,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Process Design & Understanding,"CPP/CMA defined at pilot scale based on prior knowledge, DOE's and risk mgmt tools",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Process Design & Understanding,"Causality and scientific mechanism how CPP/CMA affect API quality, manufacturability and stability at pilot scale known, and documented in the process characterization/development report",,,,,"



",,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,API process/materials Design Space,Current BOM update and COC: refer to SG 6 actions,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,API process/materials Design Space,Strategy and plan for development of design space  including for solid state,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,API process/materials Design Space,"CPP, CMA (incl. multiple suppliers) and environment normal variation and impact on API quality, manufacturability and stability at pilot scale known",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,API process/materials Design Space,Process optimum defined at pilot scale,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,Strategy for further development of the  control strategy  including for solid state [API/ AD/P&MS],,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,Execute agreed upon studies for justification of specifications,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,"Control strategy for comm. API pilot scale process based on prior knowledge, current P&P understanding and current state of CA",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,Control strategy for Ph3 product reflects prior knowledge and current P&P understanding,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,Real-time in-process test on factors showing substantial variation and impact on CQA's  incorporated where relevant in control strategy,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,Approved CA report for GMP batch ph3,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,Process validation strategy (PPQ) based on current CA and available experimental data,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Miscellaneous,PMI calculation of the process (in house steps) using ACS GCIPR guidance,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,API process/materials Design Space,"API batches with sufficiently broad variation considered for in vivo performance assessment (= clinically relevant comm. specifications, e.g. impurity profile, particle size)",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,API Development,Product Design & Knowledge,Perform and align BPAL status update in preparation for Integrated Launch Readiness (ILR) heatmap and Council endorsement.,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,CMCRA,CMC Regulatory Dossier Development,"Regulatory strategy document, including QbD elements for the MAA/NDA,  and including regulatory risk assessment and mitigation strategy, planned HA meetings (e.g. emphasis on agreement for starting materials, proposed QC dissolution method, other key issues requiring input prior to registration), key outcomes of any HA meetings completed, global submission strategy (from GRT), overview of any Q&A from HA in Phase 1 and Phase 2 IND/CTA (updated from Stage 6)",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,CMCRA,CMC Regulatory Dossier Development,Specify Country Level Regulatory Requirements (CLRR),,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,CMCRA,CMC Regulatory Dossier Development,Regulatory strategy in line with FD strategy,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,CMCRA; DDO,CMC Regulatory Dossier Development,"Review of Human Factors Validation Study protocol for submission to FDA, as applicable",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,CMCRA; DDO,CMC Regulatory Dossier Development,Ph3 IND/CTA filing completed,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,"For Phase 3:
*Define and provide training to site staff/patients
*Set up device PQC handling process including where complaints will be investigated. Work with clinical QC to set up/update appropriate complaint categories and conclusions
*complete design verification (device bench testing) with sufficient stability results",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Process Design & Understanding," Install process equipment required for registration batches and continue to refine and update CTQ flow down for the following processes:
*Molding
*Subassembly
*Final assembly
*Packaging",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product/process Design Space,"Finalize commercial specifications for registration batches. These may include:
*incoming inspection specifications for device components/raw materials, including shelf life
*release specification for combination product, including shelf life
*primary container (unfilled and filled) specifications that are related to device function
*identify critical process parameters (component, subassembly, final assembly, etc) and range",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,"Readiness for the Combo Product and/or labs (Initial Purchasing Controls) for registration/commercial when applicable:
*Supplier and Contractor Audit
*Device Quality Agreement (Final assembly)
*Device Quality Agreement (Device component, device itself and Purchasing Control/ for Combo Products)
*Device Testing Quality Agreement (Lab to Lab)  
*Third Party Design Control Audit Report (If Applicable)",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,"Develop/Update and qualify test methods for Registration batches:
*Incoming and release tests  
*in process control/inspection",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Design Control & Risk Management,"CPDP Development & Verification Stage /Design Control:
*Design and Development Plan  (Update)
*Device Design Verification Plan  (Update)
*Develop Labeling/IFU
*Product Design Rationale Report for Phase 3, if applicable
*Design Verification Protocols and Reports for Phase 3
*Update Clinical and Regulatory Plans
*Update Device Stability Plan
*Summary of Human Factors Activities
*Design Validation Plan for commercial (Initiate)
*Device Master Record (complete for phase 3 and Initiate for commercial)
*Manufacturing Strategy and Design Transfer Plan (update)
*Design History File (Update)
*CMC Memo for Design Control Stage 2
",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Design Control & Risk Management,"CPDP Development & Verification Stage / Device Risk Management  (Update):
*Risk Management Plan (Update)
*Product Risk Assessment/Hazard ID (Update)
*uFMEA (Update)
*CTQ Flow Down (Update)
*Device Control Strategy (Device) (Initiate)
*dFMEA (Update)
*Risk Management Report (Update)",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,"Review and update User Description, User Requirement, Technical Design Requirement documents for phase 3/Commercial design based on Phase 2, HF studies, and other learnings",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,Update Regulated Substance (RS) plan and RS Report,,,,,,,SOP TV-SOP-28491,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,Select commercial packaging design,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,,"Engineering study for commercial design completed (stress testing, accelerated aging) (optional)",,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Design Control & Risk Management,Development & Verification Stage Design Review for phase 3,,,,,,,,,,,,,,,,,,,,,
Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB__SGD.csv,Protein_and_CGT_SGD_Template_Final_ENDORSED_JAN_2023_MOD_NB,SGD,SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,Stage Gate Approval Form,,,,,,,,,,,,,,,,,,,,,
