Drop Down,Drop Down.1,Drop Down.2,Drop Down.3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Drop Down.4,Drop Down.5,251031 - added column from Synthetics,251031 - added column from Synthetics .1,251031 - added column from Synthetics .2
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Design Control & Risk Management,"CPDP Development & Verification Stage / Device Risk Management  (Update):
*Risk Management Plan (Update)
*Product Risk Assessment/Hazard ID (Update)
*uFMEA (Update)
*CTQ Flow Down (Update)
*Device Control Strategy (Device) (Initiate)
*dFMEA (Update)
*Risk Management Report (Update)",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,"Review and update User Description, User Requirement, Technical Design Requirement documents for phase 3/Commercial design based on Phase 2, HF studies, and other learnings",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,Update Regulated Substance (RS) plan and RS Report,,,,,,,SOP TV-SOP-28491
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,Select commercial packaging design,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,,"Engineering study for commercial design completed (stress testing, accelerated aging) (optional)",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Design Control & Risk Management,Development & Verification Stage Design Review for phase 3,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Combination Products / Devices,Product Design & Knowledge,Stage Gate Approval Form,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DDO,CMC Regulatory Dossier Development,"To support potential HA interactions (EoP2), complete CMC Team review of the following DRAFT key dossier-centric reports (or of required information related to these reports): API Specification Report, DP Specification Report, Starting Material Justification Report, Dissolution Method Development Report, and Formulation Development Report.",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,DP test methods developed fit-for-purpose and qualified,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,Ph3 Stability protocol & stability initiated (if formulation/methods changed),,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,Stability storage statements updated if appropriate,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,Update specification for Ph3 DP taking into account current thinking on commercial DP specification strategy (defined parameters for late stage development),,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,Execute agreed upon studies for justification of specification,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,DP solid state control strategy  Phase 3--> commercial known and documented [AD/P&MS],,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,DP solid state characterized at release and stability including polymorphic purity using sensitive methods [P&MS/AD],,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,"API and DP batches with sufficiently broad variation for in vivo performance assessment considered as to justify proposed comm. specification setting (e.g. impurity profile, particle size, dissolution)",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,Are the weak points of formulation defined and suitably translated into control strategies with appropriate knowledge?,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Analytics Development,DP Analytics Development,"Establish stability startegy  for registration and PPQ batches  and prepare the responsibility hand-over to PQM. Carla: in line with API, I would propose a similar sentence: Analytical Strategy for Registration campaign for methods, specifications and stability (e.g. consideration development, consideration for final comm. spec's, JOS, boundary batches and edge of failure, Gage R&R, validation & transfer.",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,Perform BPAL status check in preparation for Integrated Launch Readiness (ILR) heatmap and Council endorsement.,,Paul,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Process Design & Understanding,Gap analysis on process knowledge completed and remediation plan available,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Process Design & Understanding,Execute experimentation plan (incl. scale-up models) to evaluate/confirm CPP/CMA-CQA/Mfg-ability factors with as a result causal relationships at representative scale,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Biopharmaceutics,"Build  link product/process/materials with in-vivo: Strategy endorsed for clinically relevant QC dissolution method, spec, and design space development incl. agreement on type of relBA studies [Biopharm team/AD, DPD]",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Process Design & Understanding,List of critical process parameters /material attributes in line with current Criticality Analysis ,,Paul,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,Gap analysis on product knowledge completed and remediation plan available ,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,DP process/materials Design Space,Excipients: evaluation of material properties by planning boundary batch mfg,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Process Design & Understanding,Process Fit to Plant (PF2P) Remediation Plan ,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,Process control strategy in line with BPAL strategy (assess partial RTRT/use of GMP-PAT on Ph3),,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,"Process validation strategy (PPQ) based on current CA and available experimental data (number of batches, batch size, equipment train, API/SM/IM sources, etc)",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Biopharmaceutics,"Bridging strategy: BE strategy endorsed for Phase3-Registration Batches-Commercial-Next generation if no biowaiver [Biopharm team/AD, DPD]",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,Product knowledge captured in Criticality Analysis,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,Strategy and plan for development of final comm. product in line with BPAL strategy,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,"Blinding strategy confirmed, based on clinical development plan (placebo need & timing; options for blinding eg overencapsulation, matching (coated) placebo formulation, packaging design, etc) ",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,Plan for evaluation of excipients comm. spec's/methods [P&MS/DPD],,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,"Excipient: Supplier qualification, Material qualification on-going, SWOT completed, material characterization on-going [P&MS/DPD]",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,Process/material mechanistic understanding captured in Criticality Analysis,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,DP process/materials Design Space,Specification strategy (clin. relevant spec's),,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,DP process/materials Design Space,Execute experimentation plan (incl. scale-up models) to evaluate/confirm CPP/CMA design space at representative scale,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,Execute agreed upon studies (boundary batch/edge of failure studies) for justification of specifications,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Product Design & Knowledge,Updated criticality analysis report confirmed and approved prior to release of  GMP batch ph3,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Sourcing Strategy,TT strategy and site readiness plan available,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Sourcing Strategy,Full Development Strategy confirmed and plans documented and approved,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Sourcing Strategy,Ph3 DP supply plan available,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,DP Development,Miscellaneous,Investigate options for IP protection [DPD],,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,JSC - VCT,JSC - VCT,"Deliver an updated aligned Integrated Launch Readiness (ILR) Heatmap and ""Product/SC Readiness"" portion of the GCSO ""Launch Preparations Dashboard"".  ",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,JSC - VCT,JSC - VCT,"EHS Requirement: Integrate Dangerous Goods Transportation Compliance (DGTC) requirements into commercial primary, secondary, tertiary packaging strategy",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,JSC - VCT,JSC - VCT,Brand protection/vulnerability assessment complete.,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,JSC - VCT,JSC - VCT,"Align registration, stability and PPQ strategy with CMCL/CMCT (e.g. equipment, batch sizes, manufacturing/packaging locations, dual sources of materials or components, etc)",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,JSC - VCT,JSC - VCT,Complete investment at risk memo for PPQ batches (if required).,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,JSC - VCT,JSC - VCT,"Update COGS and GP, documenting assumptions, for preparation of the Integrated Launch Readiness heatmap.",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,PMO,PMO,"Cross-functional project plan updated  in line with Registration, Transfer & Launch strategy",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,PMO,PMO,"Resource estimates (FTE and OOP) calculated for Registration, Transfer & Launch",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,PMO,PMO,Develop cross-functional plan and resource estimates for scenarios (if necessary),,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Portfolio Management,Portfolio Management,Verify all stage appropriate TPP attributes are defined and aligned cross-functionally (including food and beverage study).,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Portfolio Management,Portfolio Management,"EHS Requirement: Integrate DGTC (Dangerous Goods Transportation Compliance) requirements into Ph3 1st, 2nd and 3rd packaging solution [CSC]",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Portfolio Management,Portfolio Management,Budget & resources,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Portfolio Management,Portfolio Management,Multi generation plan,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Portfolio Management,Portfolio Management,Validation strategy,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Portfolio Management,Portfolio Management,PK bridging strategy developed for  Phase 3 à registration batches à commercialà post approval / next generation,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Portfolio Management,Portfolio Management,"Cross functional Risk register completed and mitigation plan developed, also highlighting the gaps and any mitigations with respect to key deliverables",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Portfolio Management,Portfolio Management,Customer Centered Design deliverables completed for this stage. (incorporating any country specific requirements i.e. Japan as necessary),,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Primary Container,Primary Container,"Complete or revisit Complexity Assessment Form with team.  Create or revise (if necessary) complexity assessment decision.  Create or revise uFMEA for commercial product, if needed.  Complete HF studies, if needed.",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Primary Container,Primary Container,Pharmacopiea compaliance : consider the requirement of USP/EP/ChP,,,,,,,
SM,5,Clinical Phase 2; Entry into Full Development - Late Stage CMC Strategy Confirmation and Phase 3 Manufacturing Source Lock,JSC - VCT,JSC - VCT,Initiate Supplier Product Risk Assessment (SPRA) and Material Tracker for preparation of Integrated Launch Readiness heatmap.,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Product Quality Management,Product Quality Management,"Quality Agreements / Site qualification for commercial use for GMP INT, API and DP sites manufacturing on-going",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Product Quality Management,Product Quality Management,Review and update Device Supplier Quality Agreement and audit status,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Product Quality Management,Product Quality Management,"Review existing PRA applicable to product category and verify if additional risk has to be considered/added.
Review PRM Plan/Report, update if additional risk management activities are completed/known",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Product Quality Management,Product Quality Management,"Supplier Material Qualification completed for for starting materials/raw materials for INT in API and excipients and packaging materials for DP for clinical use, if new material/supplier combination",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Product Quality Management,Product Quality Management,"Quality Agreements / Site qualification completed for clinical use for GMP INT, API and DP sites manufacturing, if new supplier",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Product Quality Management,Product Quality Management,"Supplier qualification for commercial for starting materials/raw materials for INT and API and excipients and packaging materials for DP for commercial use  ongoing (CoC amended, if needed) for both SM & Combo products",,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,Product Quality Management,Product Quality Management,Update PQV Data Governance Sharepoint (if needed),,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,"Review final proposal for SM, INT, API and DP commercial specifications for filing taking the following deliverables into account;",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,Final selection of regulatory/inhouse parameters based on required control strategies based on cross functional risk assessment. Explanation of key test parameters not required,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,Assessment of release data for specification setting and determine process capabilities in support of PAR/NOR including statistical assessment,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,Assessment of stability trends including statistical assessment,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,Assessment of characterization data including edge of failure/boundary batches,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,"QbD method deliverables available, e.g. Gage R&R, analytical inter-lab variability",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,"Biorelevant assessment of proposed methods, e.g. dissolution, IVIVC",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,Toxicological Qualification,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,White Papers (if needed),,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,Health Authority Communication,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,Complete Elemental Impurity Risk Assessment Report and Summary (together with final specification setting for the DP),,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,Analytics 9C Review,Analytics 9C Review,Draft NDA/MAA Justification of Specifications document,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Locked and validated intended commercial analytical methods for API including solid state when CQA.,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Final API solid state control strategy and solid state analytical methods  [ P&MS/ AD],,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Certified reference standards for relevant API forms when polymorphic purity is CQA.,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Transfer commercial API methods incl cleaning methods to applicable sites,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Stability storage statement updated if appropriate,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,API registration stability initiated (protocol),,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Starting materials/raw materials/intermediates stability initiated (protocol),,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,NDA/MAA forced degradation studies,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,"Issue specifications for registration & update comm specification strategy (e.g. JOS, boundary batches)",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Execute agreed upon studies for justification of specification,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Update specifications  for starting materials/raw materials/intermediates if required,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,API solid state characterized at release and stability including polymorphic purity,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,API robustness reports (and/or Proactively and informally track Robustness Index dashboard metrics),,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,"API batches available with sufficiently broad variation considered for in vivo performance assessment (= clinically relevant comm. specifications, e.g. impurity profile, particle size)",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Appropriate PAT tools and methods in place in support of control strategy (process control or RTR testing) ,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Are the weak points of molecule/formulation defined and suitably translated into control strategies with appropriate knowledge,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,"If changes occur within final process, is change process and potential impacts well considered, and are appropriate studies front loaded to derisk. Also is comparability/clinical considerations well considered",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,"CQAs, CPPs, CMAs selected as scope for Product Performance Dashboard and confirmed via Level 1 review",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Experimentation plans set up in consultation with statisticians to meet future Product Performance Dashboard requirements,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,AD contributions to CMC “IP wall of defence” and to the “LCM IP strategy”.,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Analytics Development,API Analytics Development,Update/qualify methods for starting materials/raw materials/intermediates if required,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,"API solid state characterized at release and stability including polymorphic purity  [AD, P&MS]",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,Method comparison report (if appropriate),,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,Final methods for SM/INT/API validated and transferred to mfg & test sites,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,Analytical test methods for SM transferred to suppliers,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,Update stability storage requirements (if appropriate),,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,"Initiate storage statement for SM, INt as applicable",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,Finalize SM/INT/API NDA/MAA specifications for start of validation campaign (confirmation of commercial specification limits at stage gate 9C),,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,Draft specification justification report (incl. scientifically justified specifications),,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,Check readiness of control strategy in support of process validation (PPQ) at manufacturing site (e.g. PAT tools installed and qualified),,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Analytics Development,API Analytics Development,Up to date batch overview available,,,,,,,
SM,7,Entry into Phase 3 (full development decision); Registration batch and PPQ Strategy,JSC - VCT,JSC - VCT,Update Supplier Product Risk Assessment (SPRA) and Material Tracker for preparation of Integrated Launch Readiness heatmap.,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Miscellaneous,EHS Requirement: Chemical registration in place and approved in line with launch strategy and final review of substances of concern used in the manufacturing process,,myra,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,API CQA's issued  for registration.,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,Update nitrosamine risk assessment if changes were made to the process - NRER v2 available; Review and align at Product Compliance Focus Area.,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Miscellaneous,EHS Requirement: PbOEL and cleaning methods for intermediates known. Finalize OEL for API.,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,"Starting materials, raw materials, intermediates and final packaging defined and documented",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,Batch evaluation with material batches from multiple sources,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,API comparability report bw final process and Phase 3 process [P&MS/AD],,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,"API form and underlying studies re-confirmed as actual for API process, purity, DP, and DP process, storage, and in-use.",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,API characteristics confirmed and documented,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,Elemental impurity final evaluation initiated as part of API CQA,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,"Re-assess IP strategy (FTO, possibility to expand patent estate)",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Process Design & Understanding,Scale-up effects evaluated based on previous review Phase 2-3 batches and documented,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Process Design & Understanding,Comm. API process described in preparation of API registration batches,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Process Design & Understanding,Material rationale updated including risk mitigation plan in case regulatory starting materials (SM) not accepted.,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Process Design & Understanding,Best Process aspects aligned with JSC (steerco meeting),,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,API process/materials Design Space,Current BOM update and COC: refer to SG 6 actions,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,API process/materials Design Space,"Impact of CPP's, CMA's and environment normal, short-term variation on API quality, manufacturability and stability confirmed at pilot scale including for solid state",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,API process/materials Design Space,"Multivariate boundaries for CPP's, CMA's and environmental conditions incl. campaigning, material ageing and process stress effects at pilot scale",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,Execute agreed upon studies for justification of specifications,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,"Control strategy for registration batch purpose based on prior knowledge, current P&P understanding and current state of CA, including control strategy to guarantee for solid state at release and over retest period",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,Where relevant and feasible incorporate model-based process control in control strategy,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,Risk Mitigation plans completed in preparation of registration batches,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,Process validation strategy (PPQ) based on available CA and experiments/datasets,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Miscellaneous,API reg. batch mfg plan available,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Miscellaneous,Registration protocols written,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Miscellaneous,TT strategy and site readiness plan available,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Miscellaneous,Safety sanity check (R-Check) completed,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Miscellaneous,Safety gap analysis conducted,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Miscellaneous,"PMI calculation of the process (in house steps) using ACS GCIPR and DfE meeting, as applicable",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Miscellaneous,First good draft of dossier centric reports,,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,API process/materials Design Space,"API batches with sufficiently broad variation considered for in vivo performance assessment (= clinically relevant comm. specifications, e.g. impurity profile, particle size)",,,,,,,
SM,10,Clinical Phase 3; Ready to File,JSC - VCT,JSC - VCT,Update Supplier Product Risk Assessment (SPRA) and Material Tracker for inclusion in the VCRM Product Risk Assessment and VCRM Plan.  This is also an input to the Integrated Launch Readiness heatmap (SG#11).,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Product Design & Knowledge,"API comparability report bw final process and Phase 3 process [P&MS, AD]",,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Miscellaneous,EHS Requirement: initiate IH sampling method for API,,,,,,,
SM,9,Clinical Phase 3; Process Performance Qualification and Manufacturing Readiness,API Development,Process Design & Understanding,Optimal operating settings defined and documented (optimization DOEs),,,,,"

",,
